epoch,loss,acc
2432,0.0845,0.96
2433,0.0825,0.96
2434,0.0831,0.96
2435,0.082,0.96
2436,0.0812,0.96
2437,0.0817,0.96
2438,0.0795,0.97
2439,0.0835,0.99
2440,0.0839,0.98
2441,0.0841,0.97
2442,0.0801,0.97
2443,0.0902,0.96
2444,0.088,0.96
2445,0.0802,0.99
2446,0.097,0.97
2447,0.0956,0.97
2448,0.0854,0.97
2449,0.0831,0.97
2450,0.091,0.98
2451,0.0816,0.98
2452,0.0838,0.97
2453,0.0846,0.97
2454,0.0843,0.97
2455,0.0835,0.97
2456,0.086,0.98
2457,0.0842,0.98
2458,0.0817,0.98
2459,0.0804,0.98
2460,0.0802,0.97
2461,0.083,0.97
2462,0.0822,0.97
2463,0.083,0.97
2464,0.086,0.96
2465,0.0851,0.96
2466,0.0808,0.97
2467,0.0806,0.97
2468,0.0812,0.97
2469,0.09,0.96
2470,0.0939,0.96
2471,0.0911,0.96
2472,0.0843,0.96
2473,0.0793,0.97
2474,0.0803,0.98
2475,0.0867,0.98
2476,0.0906,0.97
2477,0.0814,0.99
2478,0.0788,0.97
2479,0.0797,0.97
2480,0.0802,0.97
2481,0.0795,0.99
2482,0.0813,0.98
2483,0.0796,0.98
2484,0.0785,0.98
2485,0.0785,0.98
2486,0.08,0.97
2487,0.0801,0.97
2488,0.0789,0.97
2489,0.079,0.98
2490,0.0793,0.97
2491,0.0797,0.97
2492,0.0785,0.96
2493,0.0784,0.96
2494,0.0788,0.97
2495,0.0787,0.97
2496,0.0782,0.97
2497,0.0793,0.96
2498,0.0788,0.97
2499,0.0785,0.98
2500,0.0826,0.97
2501,0.0881,0.96
2502,0.0834,0.97
2503,0.0812,0.99
2504,0.0878,0.97
2505,0.0856,0.97
2506,0.0785,0.97
2507,0.0808,0.96
2508,0.0922,0.96
2509,0.0878,0.96
2510,0.0812,0.96
2511,0.0777,0.96
2512,0.077,0.99
2513,0.0808,0.98
2514,0.0803,0.98
2515,0.0785,0.99
2516,0.0778,0.97
2517,0.0835,0.97
2518,0.0837,0.97
2519,0.0814,0.97
2520,0.079,0.97
2521,0.0785,0.98
2522,0.0807,0.99
2523,0.0791,0.99
2524,0.0793,0.97
2525,0.078,0.97
2526,0.0789,0.97
2527,0.0831,0.97
2528,0.0868,0.97
2529,0.0803,0.97
2530,0.0756,0.99
2531,0.0833,0.98
2532,0.0868,0.98
2533,0.0827,0.97
2534,0.0781,0.97
2535,0.0769,0.97
2536,0.0771,0.97
2537,0.0776,0.98
2538,0.0765,0.97
2539,0.08,0.96
2540,0.0805,0.98
2541,0.0915,0.97
2542,0.0848,0.97
2543,0.0774,0.97
2544,0.0773,0.96
2545,0.0765,0.98
2546,0.0767,0.98
2547,0.0763,0.98
2548,0.0798,0.97
2549,0.0802,0.96
2550,0.08,0.96
2551,0.078,0.96
2552,0.076,0.97
2553,0.0767,0.98
2554,0.077,0.97
2555,0.0768,0.98
2556,0.0765,0.98
2557,0.0768,0.98
2558,0.0764,0.97
2559,0.0764,0.97
2560,0.0772,0.96
2561,0.0799,0.96
2562,0.0769,0.96
2563,0.0779,0.97
2564,0.0786,0.97
2565,0.0775,0.97
2566,0.0754,0.99
2567,0.0821,0.98
2568,0.0789,0.98
2569,0.0757,0.97
2570,0.0769,0.98
2571,0.0835,0.98
2572,0.086,0.98
2573,0.0821,0.98
2574,0.0754,0.98
2575,0.0759,0.97
2576,0.0761,0.96
2577,0.0768,0.97
2578,0.0749,0.98
2579,0.0751,0.98
2580,0.0757,0.98
2581,0.076,0.97
2582,0.0751,0.97
2583,0.075,0.97
2584,0.0749,0.97
2585,0.0754,0.99
2586,0.0755,0.98
2587,0.0753,0.98
2588,0.0758,0.99
2589,0.0744,0.98
2590,0.0755,0.97
2591,0.0753,0.97
2592,0.0762,0.97
2593,0.0763,0.97
2594,0.0758,0.97
2595,0.0802,0.96
2596,0.0862,0.96
2597,0.0805,0.96
2598,0.0778,0.97
2599,0.0761,0.99
2600,0.0751,0.98
2601,0.0783,0.97
2602,0.0753,0.97
2603,0.0762,0.97
2604,0.0751,0.98
2605,0.0751,0.97
2606,0.0759,0.97
2607,0.0769,0.97
2608,0.0746,0.97
2609,0.0741,0.98
2610,0.0742,0.98
2611,0.0744,0.98
2612,0.0745,0.98
2613,0.0745,0.98
2614,0.0753,0.97
2615,0.0781,0.99
2616,0.0782,0.98
2617,0.0758,0.99
2618,0.0749,0.99
2619,0.0778,0.99
2620,0.0754,0.99
2621,0.0743,0.97
2622,0.0739,0.98
2623,0.0741,0.98
2624,0.0752,0.97
2625,0.0754,0.97
2626,0.0765,0.96
2627,0.0777,0.96
2628,0.0775,0.96
2629,0.0747,0.96
2630,0.074,0.97
2631,0.0737,0.97
2632,0.0739,0.97
2633,0.075,0.98
2634,0.0848,0.97
2635,0.0858,0.96
2636,0.0791,0.97
2637,0.0753,0.98
2638,0.0758,0.96
2639,0.0786,0.96
2640,0.075,0.96
2641,0.0739,0.97
2642,0.0756,0.98
2643,0.0769,0.98
2644,0.0764,0.98
2645,0.074,0.98
2646,0.075,0.97
2647,0.0767,0.98
2648,0.0761,0.98
2649,0.0733,0.98
2650,0.0764,0.97
2651,0.0776,0.95
2652,0.0762,0.95
2653,0.074,0.96
2654,0.075,0.97
2655,0.0739,0.96
2656,0.0768,0.95
2657,0.0748,0.96
2658,0.0739,0.98
2659,0.0755,0.98
2660,0.0757,0.98
2661,0.0739,0.97
2662,0.0745,0.97
2663,0.0747,0.97
2664,0.0743,0.97
2665,0.0746,0.97
2666,0.0739,0.98
2667,0.0746,0.98
2668,0.0736,0.98
2669,0.0749,0.98
2670,0.0744,0.99
2671,0.0731,0.97
2672,0.0763,0.97
2673,0.083,0.97
2674,0.0833,0.97
2675,0.08,0.97
2676,0.0763,0.97
2677,0.0744,0.97
2678,0.0726,0.97
2679,0.0739,0.96
2680,0.0752,0.96
2681,0.073,0.96
2682,0.0737,0.98
2683,0.0799,0.98
2684,0.0763,0.98
2685,0.0726,0.97
2686,0.0767,0.96
2687,0.0792,0.96
2688,0.075,0.96
2689,0.0718,0.97
2690,0.0724,0.99
2691,0.0744,0.98
2692,0.075,0.98
2693,0.0729,0.99
2694,0.073,0.98
2695,0.0728,0.98
2696,0.0739,0.97
2697,0.0742,0.97
2698,0.0744,0.97
2699,0.0747,0.97
2700,0.0744,0.98
2701,0.0725,0.98
2702,0.0736,0.98
2703,0.0789,0.98
2704,0.0745,0.98
2705,0.0723,0.99
2706,0.0715,0.97
2707,0.0727,0.96
2708,0.0724,0.96
2709,0.0716,0.97
2710,0.0722,0.96
2711,0.0723,0.96
2712,0.0723,0.97
2713,0.0714,0.98
2714,0.0717,0.99
2715,0.0724,0.99
2716,0.0718,0.98
2717,0.0718,0.98
2718,0.0715,0.97
2719,0.0716,0.97
2720,0.0716,0.97
2721,0.0726,0.96
2722,0.0716,0.96
2723,0.0763,0.97
2724,0.086,0.96
2725,0.0792,0.97
2726,0.0718,0.98
2727,0.0707,0.97
2728,0.0737,0.96
2729,0.0735,0.95
2730,0.0737,0.98
2731,0.0714,0.99
2732,0.0722,0.97
2733,0.0733,0.98
2734,0.0762,0.98
2735,0.073,0.99
2736,0.0718,0.96
2737,0.0737,0.96
2738,0.0739,0.96
2739,0.073,0.96
2740,0.0765,0.96
2741,0.0709,0.98
2742,0.0791,0.98
2743,0.098,0.94
2744,0.0853,0.97
2745,0.0726,0.96
2746,0.0822,0.97
2747,0.0725,0.97
2748,0.0707,0.99
2749,0.0717,0.99
2750,0.0752,0.96
2751,0.0863,0.96
2752,0.0842,0.96
2753,0.0766,0.97
2754,0.0734,0.98
2755,0.0834,0.98
2756,0.0812,0.98
2757,0.072,0.98
2758,0.0698,0.98
2759,0.0724,0.96
2760,0.0723,0.97
2761,0.0728,0.98
2762,0.0849,0.97
2763,0.081,0.98
2764,0.072,0.99
2765,0.0697,0.98
2766,0.0727,0.97
2767,0.0759,0.97
2768,0.0715,0.98
2769,0.0707,0.98
2770,0.0713,0.98
2771,0.0775,0.98
2772,0.0712,0.98
2773,0.0718,0.97
2774,0.0725,0.97
2775,0.0715,0.97
2776,0.0706,0.97
2777,0.0702,0.98
2778,0.0697,0.98
2779,0.0711,0.98
2780,0.0701,0.98
2781,0.0693,0.98
2782,0.0717,0.97
2783,0.0745,0.96
2784,0.0724,0.95
2785,0.0719,0.96
2786,0.0713,0.97
2787,0.0703,0.97
2788,0.0701,0.97
2789,0.0706,0.98
2790,0.0709,0.98
2791,0.0708,0.98
2792,0.0707,0.97
2793,0.0707,0.97
2794,0.0707,0.97
2795,0.0703,0.97
2796,0.0709,0.98
2797,0.0711,0.98
2798,0.0709,0.97
2799,0.0704,0.97
2800,0.0695,0.98
2801,0.0786,0.98
2802,0.0828,0.97
2803,0.0754,0.98
2804,0.0706,0.98
2805,0.0696,0.97
2806,0.0704,0.97
2807,0.0699,0.97
2808,0.0703,0.97
2809,0.0688,0.98
2810,0.0695,0.98
2811,0.0694,0.98
2812,0.0695,0.98
2813,0.0694,0.99
2814,0.0785,0.98
2815,0.0848,0.97
2816,0.0766,0.98
2817,0.0694,0.99
2818,0.0714,0.97
2819,0.0718,0.97
2820,0.0696,0.97
2821,0.0691,0.98
2822,0.0691,0.98
2823,0.0686,0.98
2824,0.0706,0.96
2825,0.0697,0.99
2826,0.0776,0.97
2827,0.0712,0.97
2828,0.0688,0.98
2829,0.0721,0.96
2830,0.0766,0.96
2831,0.0706,0.97
2832,0.0684,0.98
2833,0.0704,0.99
2834,0.0711,0.99
2835,0.0702,0.97
2836,0.0748,0.97
2837,0.0726,0.97
2838,0.0717,0.97
2839,0.0705,0.97
2840,0.071,0.96
2841,0.0777,0.98
2842,0.0864,0.97
2843,0.0747,0.98
2844,0.07,0.98
2845,0.0742,0.97
2846,0.0738,0.97
2847,0.0706,0.97
2848,0.069,0.98
2849,0.0774,0.97
2850,0.069,0.98
2851,0.0808,0.97
2852,0.0809,0.97
2853,0.0759,0.97
2854,0.0728,0.97
2855,0.0716,0.97
2856,0.0711,0.97
2857,0.069,0.97
2858,0.0682,0.97
2859,0.0683,0.98
2860,0.068,0.98
2861,0.0691,0.98
2862,0.0688,0.98
2863,0.0688,0.98
2864,0.0698,0.97
2865,0.0682,0.97
2866,0.0683,0.97
2867,0.0693,0.97
2868,0.0689,0.97
2869,0.0706,0.98
2870,0.0929,0.95
2871,0.0737,0.97
2872,0.0695,0.97
2873,0.0764,0.97
2874,0.0743,0.97
2875,0.071,0.97
2876,0.0674,0.98
2877,0.0693,0.99
2878,0.0684,0.98
2879,0.0675,0.98
2880,0.0683,0.98
2881,0.0678,0.98
2882,0.0677,0.98
2883,0.0746,0.98
2884,0.082,0.97
2885,0.0759,0.98
2886,0.0666,0.99
2887,0.0682,0.97
2888,0.0697,0.96
2889,0.069,0.96
2890,0.0686,0.97
2891,0.0668,0.99
2892,0.0731,0.98
2893,0.0733,0.98
2894,0.0702,0.98
2895,0.072,0.99
2896,0.0734,0.98
2897,0.0696,0.98
2898,0.0681,0.99
2899,0.0681,0.98
2900,0.0681,0.97
2901,0.0684,0.97
2902,0.0687,0.98
2903,0.0683,0.99
2904,0.068,0.98
2905,0.069,0.99
2906,0.0698,0.97
2907,0.0748,0.97
2908,0.0718,0.97
2909,0.0715,0.97
2910,0.0684,0.98
2911,0.0703,0.99
2912,0.0683,0.98
2913,0.0667,0.98
2914,0.0676,0.97
2915,0.0673,0.98
2916,0.0688,0.98
2917,0.0675,0.98
2918,0.0674,0.98
2919,0.0673,0.98
2920,0.0672,0.98
2921,0.0677,0.97
2922,0.0693,0.99
2923,0.0746,0.98
2924,0.072,0.98
2925,0.0673,0.98
2926,0.0666,0.98
2927,0.0688,0.96
2928,0.068,0.96
2929,0.0689,0.96
2930,0.0675,0.98
2931,0.0676,0.99
2932,0.0682,0.99
2933,0.0678,0.98
2934,0.0692,0.97
2935,0.0682,0.98
2936,0.0676,0.98
2937,0.0673,0.98
2938,0.0667,0.98
2939,0.0692,0.97
2940,0.0681,0.97
2941,0.0678,0.97
2942,0.0752,0.98
2943,0.0787,0.98
2944,0.0785,0.97
2945,0.0635,0.99
2946,0.0751,0.97
2947,0.0762,0.97
2948,0.0766,0.97
2949,0.0745,0.97
2950,0.0718,0.97
2951,0.0675,0.98
2952,0.0663,0.97
2953,0.0659,0.98
2954,0.0669,0.98
2955,0.0662,0.98
2956,0.0657,0.98
2957,0.066,0.97
2958,0.0661,0.97
2959,0.0659,0.97
2960,0.0667,0.98
2961,0.0658,0.98
2962,0.0659,0.98
2963,0.0659,0.98
2964,0.0665,0.98
2965,0.067,0.97
2966,0.0683,0.97
2967,0.0698,0.97
2968,0.0691,0.97
2969,0.0668,0.97
2970,0.0661,0.98
2971,0.0737,0.97
2972,0.0667,0.98
2973,0.0657,0.98
2974,0.0671,0.97
2975,0.0686,0.97
2976,0.0678,0.97
2977,0.0684,0.98
2978,0.0677,0.97
2979,0.0676,0.97
2980,0.0674,0.97
2981,0.068,0.98
2982,0.0677,0.98
2983,0.0687,0.98
2984,0.0664,0.98
2985,0.068,0.97
2986,0.0677,0.96
2987,0.067,0.96
2988,0.0676,0.96
2989,0.0675,0.96
2990,0.0675,0.96
2991,0.0658,0.98
2992,0.0663,0.98
2993,0.0681,0.99
2994,0.0683,0.99
2995,0.0681,0.99
2996,0.0673,0.98
2997,0.0667,0.97
2998,0.0662,0.97
2999,0.0661,0.98
3000,0.0657,0.98
3001,0.0657,0.98
3002,0.0652,0.98
3003,0.0656,0.98
3004,0.0658,0.96
3005,0.0682,0.96
3006,0.0625,0.99
3007,0.0842,0.96
3008,0.0859,0.96
3009,0.0743,0.98
3010,0.0665,0.98
3011,0.0697,0.96
3012,0.0709,0.96
3013,0.069,0.96
3014,0.0698,0.96
3015,0.0699,0.96
3016,0.0677,0.98
3017,0.0644,0.99
3018,0.0656,0.99
3019,0.0673,0.98
3020,0.065,0.98
3021,0.0649,0.98
3022,0.0663,0.98
3023,0.065,0.97
3024,0.0661,0.97
3025,0.066,0.96
3026,0.067,0.96
3027,0.0651,0.96
3028,0.0762,0.97
3029,0.0793,0.98
3030,0.0735,0.97
3031,0.0675,0.98
3032,0.0651,0.99
3033,0.0646,0.99
3034,0.0642,0.98
3035,0.0648,0.98
3036,0.0672,0.97
3037,0.0661,0.97
3038,0.0655,0.97
3039,0.0665,0.98
3040,0.0843,0.97
3041,0.082,0.97
3042,0.0607,0.98
3043,0.0788,0.97
3044,0.0799,0.97
3045,0.0707,0.97
3046,0.0666,0.97
3047,0.0656,0.98
3048,0.0667,0.98
3049,0.0651,0.99
3050,0.0638,0.98
3051,0.0652,0.98
3052,0.0663,0.98
3053,0.0651,0.99
3054,0.0662,0.99
3055,0.0668,0.99
3056,0.0649,0.99
3057,0.0641,0.99
3058,0.0643,0.99
3059,0.0649,0.99
3060,0.0664,0.98
3061,0.0714,0.96
3062,0.0642,0.98
3063,0.0769,0.98
3064,0.066,0.98
3065,0.0678,0.97
3066,0.0752,0.97
3067,0.065,0.98
3068,0.0808,0.97
3069,0.0744,0.97
3070,0.0652,0.99
3071,0.0628,0.99
3072,0.0658,0.97
3073,0.0666,0.96
3074,0.0653,0.97
3075,0.0643,1
3076,0.067,0.99
3077,0.0683,0.98
3078,0.0772,0.97
3079,0.0696,0.98
3080,0.064,1
3081,0.0652,0.98
3082,0.0654,0.98
3083,0.0631,0.98
3084,0.0728,0.98
3085,0.0949,0.95
3086,0.0729,0.97
3087,0.0694,0.97
3088,0.077,0.97
3089,0.0678,0.98
3090,0.0694,0.98
3091,0.0714,0.99
3092,0.066,0.98
3093,0.0684,0.96
3094,0.0744,0.96
3095,0.0707,0.97
3096,0.0667,0.98
3097,0.0627,0.98
3098,0.0647,0.99
3099,0.0656,0.99
3100,0.0626,0.98
3101,0.0635,0.98
3102,0.0631,0.99
3103,0.063,1
3104,0.0639,0.99
3105,0.0653,0.99
3106,0.0724,0.99
3107,0.0641,0.99
3108,0.0656,0.96
3109,0.0682,0.96
3110,0.0662,0.97
3111,0.0648,0.98
3112,0.0635,0.97
3113,0.064,0.97
3114,0.0634,0.97
3115,0.063,0.98
3116,0.0638,0.98
3117,0.0631,0.98
3118,0.0628,0.97
3119,0.0696,0.97
3120,0.0716,0.97
3121,0.0671,0.97
3122,0.0653,0.97
3123,0.0663,0.98
3124,0.067,0.99
3125,0.0653,0.97
3126,0.0669,0.97
3127,0.0657,0.97
3128,0.0636,0.97
3129,0.0634,0.98
3130,0.0634,0.98
3131,0.0631,0.98
3132,0.0622,0.98
3133,0.0632,0.98
3134,0.0625,0.98
3135,0.0631,0.98
3136,0.0632,0.99
3137,0.0629,0.99
3138,0.0626,0.98
3139,0.0627,0.99
3140,0.063,0.98
3141,0.0635,0.98
3142,0.0631,0.98
3143,0.0634,0.98
3144,0.0626,0.98
3145,0.0634,0.98
3146,0.062,0.98
3147,0.062,0.98
3148,0.062,0.98
3149,0.0619,0.98
3150,0.0618,0.98
3151,0.0621,0.98
3152,0.0632,0.98
3153,0.0631,0.98
3154,0.0621,0.98
3155,0.0625,0.99
3156,0.0631,0.99
3157,0.0622,0.98
3158,0.0625,0.98
3159,0.0636,0.98
3160,0.0622,0.99
3161,0.0626,0.98
3162,0.0624,0.98
3163,0.0624,0.98
3164,0.0622,0.99
3165,0.0621,0.98
3166,0.062,0.99
3167,0.0625,0.99
3168,0.0634,0.97
3169,0.0722,0.97
3170,0.0733,0.97
3171,0.0643,0.99
3172,0.0725,0.98
3173,0.0749,0.99
3174,0.0659,0.99
3175,0.0617,1
3176,0.063,0.98
3177,0.0663,0.97
3178,0.0638,0.98
3179,0.0651,0.97
3180,0.0647,0.98
3181,0.0665,0.98
3182,0.0666,0.97
3183,0.0673,0.97
3184,0.0661,0.97
3185,0.0643,0.97
3186,0.0636,0.97
3187,0.0658,0.97
3188,0.0616,0.99
3189,0.0745,0.97
3190,0.0712,0.97
3191,0.0657,0.99
3192,0.0616,0.99
3193,0.0658,0.98
3194,0.0664,0.97
3195,0.0714,0.97
3196,0.0735,0.97
3197,0.0686,0.99
3198,0.0623,1
3199,0.0621,0.98
3200,0.0625,0.98
3201,0.0622,0.99
3202,0.0704,0.99
3203,0.0753,0.98
3204,0.0664,0.98
3205,0.0623,0.98
3206,0.0656,0.96
3207,0.0646,0.97
3208,0.063,0.98
3209,0.0623,0.98
3210,0.0622,0.99
3211,0.0618,1
3212,0.0612,0.99
3213,0.0608,0.98
3214,0.0615,0.98
3215,0.0623,0.98
3216,0.0676,0.98
3217,0.0701,0.98
3218,0.0673,0.98
3219,0.0648,0.98
3220,0.0615,0.98
3221,0.0614,0.98
3222,0.0616,0.98
3223,0.0617,0.99
3224,0.0638,0.98
3225,0.0642,0.97
3226,0.0727,0.97
3227,0.0691,0.97
3228,0.0646,0.98
3229,0.0629,0.99
3230,0.0612,1
3231,0.0606,1
3232,0.0628,0.98
3233,0.0661,0.97
3234,0.0662,0.97
3235,0.0657,0.97
3236,0.066,0.97
3237,0.0643,0.97
3238,0.0631,0.98
3239,0.0624,0.98
3240,0.0622,0.97
3241,0.0617,0.97
3242,0.0616,0.98
3243,0.0606,0.98
3244,0.0602,0.98
3245,0.0603,0.98
3246,0.061,0.99
3247,0.0602,0.99
3248,0.0605,0.99
3249,0.0606,1
3250,0.06,0.99
3251,0.0609,0.99
3252,0.0621,0.97
3253,0.0627,0.97
3254,0.0686,0.98
3255,0.0769,0.97
3256,0.0601,0.99
3257,0.066,0.97
3258,0.0675,0.97
3259,0.0645,0.97
3260,0.0627,0.98
3261,0.0629,0.99
3262,0.0728,0.98
3263,0.0667,0.99
3264,0.0604,0.99
3265,0.0609,0.98
3266,0.0637,0.96
3267,0.0628,0.97
3268,0.0674,0.96
3269,0.0668,0.97
3270,0.0626,0.97
3271,0.062,1
3272,0.0726,0.98
3273,0.0613,0.99
3274,0.0643,0.97
3275,0.0664,0.97
3276,0.0632,0.97
3277,0.0609,0.98
3278,0.0617,0.98
3279,0.065,0.98
3280,0.0633,0.98
3281,0.0644,0.97
3282,0.0629,0.98
3283,0.0625,0.98
3284,0.0633,0.98
3285,0.0627,0.98
3286,0.061,0.99
3287,0.06,0.98
3288,0.0601,1
3289,0.0602,1
3290,0.0603,0.99
3291,0.0629,0.98
3292,0.0631,0.98
3293,0.0619,0.98
3294,0.0619,0.98
3295,0.0605,0.98
3296,0.0601,0.97
3297,0.0608,0.98
3298,0.0605,0.98
3299,0.0612,0.99
3300,0.0605,1
3301,0.0604,0.99
3302,0.0601,0.98
3303,0.0618,0.97
3304,0.0607,0.97
3305,0.0605,0.97
3306,0.0596,0.98
3307,0.0599,0.99
3308,0.0622,0.97
3309,0.0614,0.98
3310,0.0617,0.98
3311,0.0623,0.98
3312,0.0626,0.98
3313,0.061,0.98
3314,0.0604,0.98
3315,0.0605,0.98
3316,0.0608,0.97
3317,0.0619,0.97
3318,0.0604,0.97
3319,0.0603,0.97
3320,0.0596,0.98
3321,0.0599,0.98
3322,0.0683,0.98
3323,0.0699,0.98
3324,0.0612,0.98
3325,0.0624,0.97
3326,0.065,0.96
3327,0.0663,0.97
3328,0.0675,0.97
3329,0.0646,0.97
3330,0.0589,0.99
3331,0.0769,0.97
3332,0.0624,0.99
3333,0.0695,0.97
3334,0.0695,0.97
3335,0.0657,0.97
3336,0.0628,0.97
3337,0.0613,0.98
3338,0.0593,0.99
3339,0.0592,1
3340,0.0588,1
3341,0.0605,0.98
3342,0.0587,0.99
3343,0.0587,0.99
3344,0.0591,0.99
3345,0.0595,0.99
3346,0.06,0.99
3347,0.0603,0.99
3348,0.0593,0.98
3349,0.06,0.98
3350,0.0595,0.98
3351,0.0599,0.98
3352,0.0594,0.98
3353,0.0602,0.98
3354,0.059,0.98
3355,0.0596,0.98
3356,0.0592,0.98
3357,0.0601,0.99
3358,0.0595,1
3359,0.0604,1
3360,0.0627,0.96
3361,0.0627,0.97
3362,0.065,0.99
3363,0.0627,0.98
3364,0.0595,0.98
3365,0.0596,0.98
3366,0.0606,0.97
3367,0.0621,0.97
3368,0.0605,0.97
3369,0.059,0.98
3370,0.0638,0.98
3371,0.0766,0.97
3372,0.0639,0.98
3373,0.0708,0.97
3374,0.0728,0.96
3375,0.0663,0.97
3376,0.0638,0.97
3377,0.0613,0.98
3378,0.0605,0.98
3379,0.0603,0.98
3380,0.0598,0.98
3381,0.0683,0.99
3382,0.0644,0.99
3383,0.0595,0.99
3384,0.0599,0.98
3385,0.0636,0.99
3386,0.0607,0.98
3387,0.0601,0.98
3388,0.0615,0.97
3389,0.0602,0.98
3390,0.0584,0.99
3391,0.0585,1
3392,0.0592,1
3393,0.0583,0.99
3394,0.0582,0.99
3395,0.058,0.98
3396,0.0587,0.98
3397,0.0583,0.98
3398,0.0583,0.98
3399,0.06,0.98
3400,0.0582,0.98
3401,0.0584,0.98
3402,0.0592,0.98
3403,0.0595,0.97
3404,0.0628,0.97
3405,0.0616,0.97
3406,0.0589,0.97
3407,0.0588,0.98
3408,0.0584,0.98
3409,0.0581,0.99
3410,0.0581,0.98
3411,0.0597,0.99
3412,0.0593,0.98
3413,0.0599,0.98
3414,0.0592,0.98
3415,0.0584,0.99
3416,0.0586,0.99
3417,0.0593,0.99
3418,0.058,1
3419,0.0575,0.99
3420,0.0581,0.99
3421,0.0584,0.98
3422,0.0593,0.97
3423,0.0627,0.97
3424,0.0636,0.97
3425,0.0651,0.97
3426,0.0635,0.97
3427,0.0605,0.97
3428,0.0592,0.98
3429,0.0583,0.99
3430,0.0582,0.99
3431,0.0573,1
3432,0.0575,0.99
3433,0.0576,0.99
3434,0.0574,0.99
3435,0.0574,0.99
3436,0.0572,0.99
3437,0.0576,0.99
3438,0.0574,0.99
3439,0.0575,0.99
3440,0.058,0.99
3441,0.0604,0.97
3442,0.0599,0.98
3443,0.0581,0.99
3444,0.0582,0.99
3445,0.057,0.99
3446,0.0583,0.98
3447,0.0618,0.99
3448,0.0652,0.99
3449,0.0586,0.99
3450,0.0575,0.99
3451,0.0611,0.98
3452,0.064,0.96
3453,0.0665,0.96
3454,0.0621,0.96
3455,0.0614,0.98
3456,0.0607,0.97
3457,0.0602,0.99
3458,0.0593,0.99
3459,0.06,0.99
3460,0.0577,1
3461,0.0582,0.99
3462,0.058,0.99
3463,0.0576,0.99
3464,0.0572,0.99
3465,0.0571,0.99
3466,0.0584,0.99
3467,0.0566,0.99
3468,0.058,0.99
3469,0.059,0.99
3470,0.0578,0.99
3471,0.0571,0.99
3472,0.0578,0.99
3473,0.0762,0.98
3474,0.1123,0.96
3475,0.0874,0.96
3476,0.0627,0.99
3477,0.0574,0.99
3478,0.0611,0.98
3479,0.0619,0.97
3480,0.0589,0.97
3481,0.0595,0.97
3482,0.0592,0.98
3483,0.0602,0.99
3484,0.0604,0.99
3485,0.0593,0.98
3486,0.0578,0.98
3487,0.0583,0.98
3488,0.0579,0.98
3489,0.0575,0.99
3490,0.0571,0.99
3491,0.0573,0.99
3492,0.057,1
3493,0.0573,0.99
3494,0.0568,1
3495,0.0578,1
3496,0.0566,0.99
3497,0.057,0.99
3498,0.0575,0.99
3499,0.0572,0.99
3500,0.057,0.99
3501,0.0574,0.99
3502,0.0571,0.98
3503,0.0584,0.97
3504,0.0603,0.97
3505,0.0594,0.97
3506,0.0588,0.97
3507,0.0588,0.98
3508,0.0581,0.97
3509,0.066,0.97
3510,0.0655,0.97
3511,0.0603,0.97
3512,0.0579,0.99
3513,0.0574,1
3514,0.0574,0.99
3515,0.0569,1
3516,0.0567,0.99
3517,0.0571,0.99
3518,0.0564,0.99
3519,0.0568,0.98
3520,0.058,0.99
3521,0.06,0.99
3522,0.0614,0.97
3523,0.0684,0.97
3524,0.0663,0.97
3525,0.0636,0.97
3526,0.0573,0.98
3527,0.0569,0.99
3528,0.0563,1
3529,0.0572,1
3530,0.0588,0.98
3531,0.0612,0.97
3532,0.0632,0.97
3533,0.0607,0.97
3534,0.0583,0.98
3535,0.058,0.99
3536,0.0575,0.98
3537,0.0615,0.98
3538,0.0626,0.98
3539,0.0599,0.98
3540,0.058,0.98
3541,0.0588,0.98
3542,0.0644,0.97
3543,0.0681,0.97
3544,0.0652,0.97
3545,0.06,0.97
3546,0.0585,0.98
3547,0.0568,0.99
3548,0.062,0.99
3549,0.068,0.99
3550,0.0642,0.99
3551,0.0611,0.98
3552,0.0608,0.98
3553,0.0588,0.99
3554,0.0583,0.98
3555,0.0573,0.99
3556,0.0562,1
3557,0.0572,0.99
3558,0.0574,0.99
3559,0.0571,1
3560,0.056,1
3561,0.0575,1
3562,0.0557,1
3563,0.0558,0.99
3564,0.056,0.99
3565,0.0636,0.98
3566,0.056,0.99
3567,0.0652,0.99
3568,0.055,1
3569,0.0625,0.98
3570,0.0624,0.98
3571,0.0618,0.98
3572,0.0584,0.98
3573,0.0602,0.97
3574,0.0622,0.97
3575,0.0593,0.97
3576,0.0567,0.98
3577,0.057,0.99
3578,0.0567,0.98
3579,0.0549,1
3580,0.0564,1
3581,0.0564,0.99
3582,0.0556,0.98
3583,0.0608,0.97
3584,0.0681,0.97
3585,0.0647,0.97
3586,0.0602,0.97
3587,0.0575,0.99
3588,0.0563,0.99
3589,0.0622,0.99
3590,0.0651,0.99
3591,0.0596,0.98
3592,0.0582,0.98
3593,0.0569,0.99
3594,0.0558,0.99
3595,0.0563,0.99
3596,0.0566,0.99
3597,0.0577,0.98
3598,0.0567,0.98
3599,0.0565,0.99
3600,0.0563,0.99
3601,0.0567,0.99
3602,0.0562,0.99
3603,0.0558,0.99
3604,0.0553,1
3605,0.0551,0.99
3606,0.0562,0.99
3607,0.0567,0.99
3608,0.0553,0.99
3609,0.0555,0.99
3610,0.0555,0.99
3611,0.0642,0.98
3612,0.078,0.97
3613,0.0689,0.99
